year,male_age,male_probDeathWithinYr,male_numberSurv,male_deathsWithinYr,male_personYrsWithinYr,male_personYrsLeft,male_lifeExp,female_age,female_probDeathWithinYr,female_numberSurv,female_deathsWithinYr,female_personYrsWithinYr,female_personYrsLeft,female_lifeExp
2070,50,0.00274,"95,833",263,"95,702","3,159,904",32.97,50,0.00177,"97,506",173,"97,420","3,497,451",35.87
2070,51,0.0029,"95,570",277,"95,431","3,064,203",32.06,51,0.00191,"97,333",186,"97,240","3,400,031",34.93
2070,52,0.0031,"95,293",296,"95,145","2,968,771",31.15,52,0.00209,"97,147",203,"97,046","3,302,791",34
2070,53,0.00336,"94,997",319,"94,838","2,873,626",30.25,53,0.0023,"96,944",223,"96,833","3,205,746",33.07
2070,54,0.00366,"94,678",347,"94,505","2,778,789",29.35,54,0.00254,"96,722",246,"96,599","3,108,913",32.14
2070,55,0.00403,"94,331",380,"94,141","2,684,284",28.46,55,0.00283,"96,476",273,"96,340","3,012,314",31.22
2070,56,0.00443,"93,952",416,"93,744","2,590,142",27.57,56,0.00314,"96,203",302,"96,052","2,915,974",30.31
2070,57,0.00486,"93,535",454,"93,308","2,496,399",26.69,57,0.00347,"95,901",333,"95,735","2,819,922",29.4
2070,58,0.00531,"93,081",494,"92,834","2,403,091",25.82,58,0.00381,"95,569",364,"95,386","2,724,187",28.51
2070,59,0.0058,"92,587",537,"92,318","2,310,257",24.95,59,0.00417,"95,204",397,"95,006","2,628,800",27.61
2070,60,0.00635,"92,049",584,"91,757","2,217,939",24.1,60,0.00457,"94,807",434,"94,590","2,533,795",26.73
2070,61,0.00698,"91,465",638,"91,146","2,126,182",23.25,61,0.00504,"94,373",475,"94,136","2,439,204",25.85
2070,62,0.00774,"90,827",703,"90,475","2,035,035",22.41,62,0.00559,"93,898",525,"93,636","2,345,069",24.97
2070,63,0.00866,"90,124",780,"89,733","1,944,560",21.58,63,0.00625,"93,373",584,"93,081","2,251,433",24.11
2070,64,0.00971,"89,343",868,"88,909","1,854,827",20.76,64,0.00701,"92,789",650,"92,464","2,158,352",23.26
2070,65,0.01089,"88,476",963,"87,994","1,765,917",19.96,65,0.00785,"92,139",724,"91,777","2,065,888",22.42
2070,66,0.01214,"87,513","1,062","86,981","1,677,923",19.17,66,0.00875,"91,415",800,"91,015","1,974,111",21.59
2070,67,0.01343,"86,450","1,161","85,870","1,590,942",18.4,67,0.00968,"90,615",877,"90,177","1,883,095",20.78
2070,68,0.01475,"85,289","1,258","84,660","1,505,072",17.65,68,0.01062,"89,738",953,"89,262","1,792,919",19.98
2070,69,0.01612,"84,032","1,354","83,354","1,420,412",16.9,69,0.01159,"88,785","1,029","88,271","1,703,657",19.19
2070,70,0.01768,"82,677","1,461","81,946","1,337,057",16.17,70,0.0127,"87,756","1,114","87,199","1,615,387",18.41
2070,71,0.01941,"81,216","1,576","80,428","1,255,111",15.45,71,0.01393,"86,642","1,207","86,038","1,528,188",17.64
2070,72,0.02119,"79,639","1,687","78,796","1,174,683",14.75,72,0.01521,"85,435","1,300","84,785","1,442,150",16.88
2070,73,0.02299,"77,952","1,792","77,056","1,095,888",14.06,73,0.01653,"84,135","1,390","83,440","1,357,365",16.13
2070,74,0.02489,"76,160","1,896","75,212","1,018,831",13.38,74,0.01793,"82,745","1,484","82,003","1,273,925",15.4
2070,75,0.02722,"74,264","2,021","73,254","943,619",12.71,75,0.01967,"81,261","1,598","80,462","1,191,922",14.67
2070,76,0.02994,"72,243","2,163","71,162","870,365",12.05,76,0.0217,"79,663","1,728","78,798","1,111,460",13.95
2070,77,0.03282,"70,080","2,300","68,930","799,204",11.4,77,0.02377,"77,934","1,852","77,008","1,032,662",13.25
2070,78,0.03581,"67,780","2,427","66,566","730,274",10.77,78,0.02583,"76,082","1,965","75,100","955,654",12.56
2070,79,0.03914,"65,353","2,558","64,074","663,707",10.16,79,0.02808,"74,117","2,081","73,077","880,554",11.88
2070,80,0.04286,"62,795","2,691","61,449","599,633",9.55,80,0.03068,"72,036","2,210","70,931","807,477",11.21
2070,81,0.04743,"60,104","2,851","58,679","538,184",8.95,81,0.03399,"69,826","2,374","68,640","736,546",10.55
2070,82,0.05338,"57,253","3,056","55,725","479,505",8.38,82,0.03833,"67,453","2,585","66,160","667,906",9.9
2070,83,0.061,"54,197","3,306","52,544","423,780",7.82,83,0.0439,"64,867","2,848","63,444","601,746",9.28
2070,84,0.07001,"50,891","3,563","49,110","371,235",7.29,84,0.05057,"62,020","3,137","60,451","538,303",8.68
2070,85,0.07997,"47,328","3,785","45,436","322,125",6.81,85,0.0581,"58,883","3,421","57,173","477,851",8.12
2070,86,0.09049,"43,544","3,940","41,574","276,689",6.35,86,0.06626,"55,462","3,675","53,625","420,679",7.58
2070,87,0.10137,"39,603","4,014","37,596","235,116",5.94,87,0.07496,"51,787","3,882","49,846","367,054",7.09
2070,88,0.11255,"35,589","4,006","33,586","197,520",5.55,88,0.0842,"47,905","4,034","45,888","317,208",6.62
2070,89,0.12417,"31,583","3,922","29,623","163,933",5.19,89,0.09407,"43,871","4,127","41,808","271,319",6.18
2070,90,0.13637,"27,662","3,772","25,776","134,311",4.86,90,0.10468,"39,745","4,161","37,664","229,511",5.77
2070,91,0.14933,"23,889","3,567","22,106","108,535",4.54,91,0.11618,"35,584","4,134","33,517","191,847",5.39
2070,92,0.16322,"20,322","3,317","18,664","86,430",4.25,92,0.12868,"31,450","4,047","29,427","158,330",5.03
2070,93,0.17819,"17,005","3,030","15,490","67,766",3.99,93,0.1423,"27,403","3,899","25,453","128,904",4.7
2070,94,0.19436,"13,975","2,716","12,617","52,276",3.74,94,0.15712,"23,504","3,693","21,657","103,450",4.4
2070,95,0.21041,"11,259","2,369","10,074","39,659",3.52,95,0.17211,"19,811","3,410","18,106","81,793",4.13
2070,96,0.22607,"8,890","2,010","7,885","29,584",3.33,96,0.187,"16,401","3,067","14,868","63,687",3.88
2070,97,0.24106,"6,880","1,659","6,051","21,699",3.15,97,0.20152,"13,334","2,687","11,991","48,819",3.66
2070,98,0.25508,"5,222","1,332","4,556","15,648",3,98,0.21539,"10,647","2,293","9,500","36,829",3.46
2070,99,0.26783,"3,890","1,042","3,369","11,092",2.85,99,0.22832,"8,354","1,907","7,400","27,328",3.27
2070,100,0.28123,"2,848",801,"2,447","7,724",2.71,100,0.24201,"6,447","1,560","5,666","19,928",3.09
2070,101,0.29529,"2,047",604,"1,745","5,276",2.58,101,0.25654,"4,886","1,254","4,260","14,262",2.92
2070,102,0.31005,"1,443",447,"1,219","3,531",2.45,102,0.27193,"3,633",988,"3,139","10,002",2.75
2070,103,0.32555,995,324,833,"2,312",2.32,103,0.28824,"2,645",762,"2,264","6,863",2.59
2070,104,0.34183,671,229,557,"1,479",2.2,104,0.30554,"1,883",575,"1,595","4,599",2.44
2070,105,0.35892,442,159,363,923,2.09,105,0.32387,"1,307",423,"1,096","3,004",2.3
2070,106,0.37687,283,107,230,560,1.98,106,0.3433,884,303,732,"1,909",2.16
2070,107,0.39571,176,70,142,330,1.87,107,0.3639,580,211,475,"1,176",2.03
2070,108,0.4155,107,44,84,189,1.77,108,0.38573,369,142,298,702,1.9
2070,109,0.43627,62,27,49,104,1.67,109,0.40888,227,93,180,403,1.78
2070,110,0.45809,35,16,27,55,1.58,110,0.43341,134,58,105,223,1.66
2070,111,0.48099,19,9,14,28,1.49,111,0.45942,76,35,59,118,1.55
2070,112,0.50504,10,5,7,14,1.4,112,0.48698,41,20,31,59,1.45
2070,113,0.53029,5,3,4,6,1.31,113,0.5162,21,11,16,28,1.35
2070,114,0.55681,2,1,2,3,1.23,114,0.54717,10,6,7,13,1.25
2070,115,0.58465,1,1,1,1,1.16,115,0.58,5,3,3,5,1.17
2070,116,0.61388,0,0,0,0,1.08,116,0.61388,2,1,1,2,1.08
2070,117,0.64457,0,0,0,0,1.01,117,0.64457,1,0,1,1,1.01
2070,118,0.6768,0,0,0,0,0.95,118,0.6768,0,0,0,0,0.95
2070,119,0.71064,0,0,0,0,0.88,119,0.71064,0,0,0,0,0.88
2080,0,0.00173,"100,000",173,"99,848","8,170,970",81.71,0,0.00146,"100,000",146,"99,872","8,523,314",85.23
2080,1,0.00016,"99,827",16,"99,819","8,071,122",80.85,1,0.00013,"99,854",13,"99,847","8,423,442",84.36
2080,2,0.00011,"99,811",11,"99,805","7,971,304",79.86,2,0.00009,"99,840",9,"99,836","8,323,595",83.37
2080,3,0.00009,"99,800",9,"99,796","7,871,498",78.87,3,0.00007,"99,832",6,"99,828","8,223,759",82.38
2080,4,0.00007,"99,791",7,"99,788","7,771,703",77.88,4,0.00005,"99,825",5,"99,823","8,123,931",81.38
2080,5,0.00006,"99,784",6,"99,781","7,671,915",76.88,5,0.00005,"99,820",5,"99,818","8,024,108",80.39
2080,6,0.00006,"99,778",6,"99,775","7,572,134",75.89,6,0.00005,"99,816",5,"99,813","7,924,290",79.39
2080,7,0.00006,"99,772",6,"99,769","7,472,359",74.89,7,0.00005,"99,811",5,"99,809","7,824,477",78.39
2080,8,0.00005,"99,766",5,"99,764","7,372,590",73.9,8,0.00004,"99,806",4,"99,804","7,724,669",77.4
2080,9,0.00003,"99,761",3,"99,760","7,272,826",72.9,9,0.00004,"99,802",4,"99,800","7,624,865",76.4
2080,10,0.00002,"99,758",2,"99,757","7,173,066",71.9,10,0.00003,"99,798",3,"99,797","7,525,065",75.4
2080,11,0.00002,"99,756",2,"99,755","7,073,309",70.91,11,0.00003,"99,795",3,"99,794","7,425,268",74.4
2080,12,0.00005,"99,754",5,"99,752","6,973,554",69.91,12,0.00004,"99,793",4,"99,791","7,325,474",73.41
2080,13,0.00012,"99,749",11,"99,743","6,873,802",68.91,13,0.00007,"99,789",7,"99,785","7,225,683",72.41
2080,14,0.00021,"99,738",20,"99,727","6,774,059",67.92,14,0.00011,"99,782",11,"99,776","7,125,898",71.41
2080,15,0.00031,"99,717",30,"99,702","6,674,331",66.93,15,0.00015,"99,771",15,"99,764","7,026,122",70.42
2080,16,0.0004,"99,687",40,"99,667","6,574,629",65.95,16,0.00019,"99,756",19,"99,746","6,926,358",69.43
2080,17,0.00048,"99,647",48,"99,623","6,474,962",64.98,17,0.00022,"99,737",22,"99,726","6,826,612",68.45
2080,18,0.00054,"99,599",54,"99,572","6,375,339",64.01,18,0.00024,"99,715",24,"99,703","6,726,886",67.46
2080,19,0.00059,"99,545",59,"99,516","6,275,766",63.04,19,0.00024,"99,691",24,"99,679","6,627,183",66.48
2080,20,0.00064,"99,487",64,"99,455","6,176,250",62.08,20,0.00024,"99,667",24,"99,656","6,527,503",65.49
2080,21,0.00068,"99,423",68,"99,389","6,076,795",61.12,21,0.00024,"99,644",24,"99,632","6,427,848",64.51
2080,22,0.00071,"99,355",70,"99,320","5,977,406",60.16,22,0.00024,"99,620",24,"99,608","6,328,216",63.52
2080,23,0.0007,"99,285",69,"99,250","5,878,086",59.2,23,0.00025,"99,595",25,"99,583","6,228,608",62.54
2080,24,0.00067,"99,215",66,"99,182","5,778,836",58.25,24,0.00026,"99,571",25,"99,558","6,129,025",61.55
2080,25,0.00063,"99,149",63,"99,118","5,679,654",57.28,25,0.00026,"99,545",26,"99,532","6,029,467",60.57
2080,26,0.0006,"99,086",60,"99,056","5,580,537",56.32,26,0.00027,"99,519",27,"99,506","5,929,935",59.59
2080,27,0.00059,"99,027",58,"98,998","5,481,480",55.35,27,0.00029,"99,492",28,"99,478","5,830,430",58.6
2080,28,0.00059,"98,969",58,"98,940","5,382,483",54.39,28,0.0003,"99,464",30,"99,449","5,730,952",57.62
2080,29,0.00061,"98,910",60,"98,880","5,283,543",53.42,29,0.00033,"99,434",33,"99,417","5,631,503",56.64
2080,30,0.00064,"98,850",63,"98,819","5,184,663",52.45,30,0.00035,"99,401",35,"99,383","5,532,086",55.65
2080,31,0.00066,"98,787",66,"98,755","5,085,844",51.48,31,0.00038,"99,366",38,"99,347","5,432,702",54.67
2080,32,0.0007,"98,722",69,"98,687","4,987,089",50.52,32,0.00042,"99,328",42,"99,307","5,333,355",53.69
2080,33,0.00075,"98,652",74,"98,615","4,888,402",49.55,33,0.00046,"99,286",46,"99,264","5,234,048",52.72
2080,34,0.00081,"98,578",80,"98,539","4,789,787",48.59,34,0.00051,"99,241",51,"99,216","5,134,785",51.74
2080,35,0.00088,"98,499",86,"98,456","4,691,248",47.63,35,0.00056,"99,190",56,"99,162","5,035,569",50.77
2080,36,0.00095,"98,413",93,"98,366","4,592,793",46.67,36,0.00062,"99,135",61,"99,104","4,936,407",49.8
2080,37,0.00103,"98,319",101,"98,269","4,494,427",45.71,37,0.00068,"99,073",67,"99,040","4,837,303",48.83
2080,38,0.00112,"98,218",110,"98,163","4,396,158",44.76,38,0.00074,"99,007",73,"98,970","4,738,263",47.86
2080,39,0.00122,"98,108",119,"98,049","4,297,995",43.81,39,0.0008,"98,934",79,"98,894","4,639,293",46.89
2080,40,0.00132,"97,989",129,"97,924","4,199,947",42.86,40,0.00087,"98,855",86,"98,812","4,540,399",45.93
2080,41,0.00143,"97,860",140,"97,790","4,102,022",41.92,41,0.00094,"98,769",93,"98,722","4,441,587",44.97
2080,42,0.00154,"97,720",151,"97,644","4,004,233",40.98,42,0.00101,"98,676",99,"98,626","4,342,865",44.01
2080,43,0.00166,"97,569",162,"97,488","3,906,588",40.04,43,0.00107,"98,577",105,"98,524","4,244,238",43.06
2080,44,0.00179,"97,407",174,"97,320","3,809,100",39.11,44,0.00113,"98,471",111,"98,416","4,145,714",42.1
2080,45,0.00193,"97,233",187,"97,139","3,711,780",38.17,45,0.0012,"98,360",118,"98,301","4,047,298",41.15
2080,46,0.00207,"97,046",201,"96,945","3,614,641",37.25,46,0.00127,"98,243",125,"98,180","3,948,997",40.2
2080,47,0.0022,"96,845",213,"96,738","3,517,695",36.32,47,0.00136,"98,118",133,"98,051","3,850,817",39.25
2080,48,0.00231,"96,631",224,"96,520","3,420,957",35.4,48,0.00145,"97,985",142,"97,914","3,752,766",38.3
2080,49,0.00242,"96,408",233,"96,291","3,324,438",34.48,49,0.00154,"97,843",151,"97,768","3,654,852",37.35
2080,50,0.00253,"96,175",243,"96,053","3,228,147",33.57,50,0.00166,"97,692",162,"97,611","3,557,084",36.41
2080,51,0.00268,"95,931",257,"95,803","3,132,093",32.65,51,0.00179,"97,530",174,"97,443","3,459,473",35.47
2080,52,0.00287,"95,675",274,"95,537","3,036,290",31.74,52,0.00195,"97,356",190,"97,261","3,362,030",34.53
2080,53,0.0031,"95,400",296,"95,252","2,940,753",30.83,53,0.00215,"97,166",209,"97,061","3,264,769",33.6
2080,54,0.00339,"95,104",322,"94,943","2,845,500",29.92,54,0.00238,"96,957",230,"96,842","3,167,708",32.67
2080,55,0.00373,"94,782",353,"94,606","2,750,557",29.02,55,0.00265,"96,727",256,"96,599","3,070,866",31.75
2080,56,0.00411,"94,429",388,"94,235","2,655,952",28.13,56,0.00294,"96,471",284,"96,329","2,974,268",30.83
2080,57,0.00451,"94,041",424,"93,829","2,561,717",27.24,57,0.00325,"96,187",313,"96,031","2,877,939",29.92
2080,58,0.00493,"93,617",461,"93,387","2,467,887",26.36,58,0.00357,"95,874",342,"95,703","2,781,908",29.02
2080,59,0.00538,"93,156",501,"92,906","2,374,501",25.49,59,0.0039,"95,533",373,"95,346","2,686,205",28.12
2080,60,0.00588,"92,655",545,"92,383","2,281,595",24.62,60,0.00427,"95,160",406,"94,957","2,590,859",27.23
2080,61,0.00647,"92,110",596,"91,812","2,189,212",23.77,61,0.0047,"94,753",445,"94,531","2,495,902",26.34
2080,62,0.00719,"91,514",658,"91,185","2,097,400",22.92,62,0.00522,"94,308",493,"94,062","2,401,371",25.46
2080,63,0.00806,"90,856",732,"90,490","2,006,215",22.08,63,0.00586,"93,815",549,"93,541","2,307,309",24.59
2080,64,0.00906,"90,124",817,"89,716","1,915,724",21.26,64,0.00658,"93,266",614,"92,959","2,213,769",23.74
2080,65,0.01019,"89,307",910,"88,853","1,826,008",20.45,65,0.0074,"92,652",685,"92,310","2,120,810",22.89
2080,66,0.01138,"88,398","1,006","87,895","1,737,156",19.65,66,0.00826,"91,967",759,"91,587","2,028,500",22.06
2080,67,0.01261,"87,392","1,102","86,841","1,649,261",18.87,67,0.00914,"91,208",834,"90,791","1,936,913",21.24
2080,68,0.01385,"86,291","1,195","85,693","1,562,419",18.11,68,0.01003,"90,374",906,"89,921","1,846,122",20.43
2080,69,0.01513,"85,096","1,288","84,452","1,476,726",17.35,69,0.01095,"89,467",980,"88,978","1,756,201",19.63
2080,70,0.0166,"83,808","1,391","83,113","1,392,274",16.61,70,0.01199,"88,488","1,061","87,958","1,667,224",18.84
2080,71,0.01822,"82,417","1,502","81,666","1,309,162",15.88,71,0.01315,"87,427","1,150","86,852","1,579,266",18.06
2080,72,0.01989,"80,915","1,610","80,110","1,227,496",15.17,72,0.01435,"86,278","1,238","85,658","1,492,414",17.3
2080,73,0.02158,"79,305","1,711","78,450","1,147,386",14.47,73,0.01559,"85,039","1,326","84,376","1,406,755",16.54
2080,74,0.02337,"77,594","1,813","76,688","1,068,936",13.78,74,0.01691,"83,714","1,416","83,006","1,322,379",15.8
2080,75,0.02555,"75,781","1,937","74,813","992,248",13.09,75,0.01855,"82,298","1,527","81,534","1,239,373",15.06
2080,76,0.02813,"73,845","2,077","72,806","917,435",12.42,76,0.02047,"80,771","1,653","79,944","1,157,839",14.33
2080,77,0.03082,"71,768","2,212","70,662","844,629",11.77,77,0.0224,"79,118","1,773","78,231","1,077,895",13.62
2080,78,0.0336,"69,556","2,337","68,387","773,967",11.13,78,0.02431,"77,345","1,880","76,405","999,663",12.92
2080,79,0.03667,"67,219","2,465","65,986","705,580",10.5,79,0.02638,"75,465","1,991","74,470","923,258",12.23
2080,80,0.04011,"64,754","2,597","63,455","639,593",9.88,80,0.02877,"73,474","2,114","72,418","848,788",11.55
2080,81,0.04438,"62,156","2,758","60,777","576,138",9.27,81,0.03185,"71,361","2,273","70,224","776,371",10.88
2080,82,0.05001,"59,398","2,971","57,913","515,361",8.68,82,0.03595,"69,088","2,484","67,846","706,147",10.22
2080,83,0.05731,"56,427","3,234","54,810","457,448",8.11,83,0.04129,"66,604","2,750","65,229","638,301",9.58
2080,84,0.06599,"53,193","3,510","51,438","402,638",7.57,84,0.04772,"63,854","3,047","62,330","573,072",8.97
2080,85,0.07559,"49,683","3,755","47,805","351,199",7.07,85,0.05497,"60,806","3,343","59,135","510,742",8.4
2080,86,0.0857,"45,928","3,936","43,960","303,394",6.61,86,0.06282,"57,464","3,610","55,659","451,607",7.86
2080,87,0.09612,"41,992","4,036","39,974","259,435",6.18,87,0.07114,"53,854","3,831","51,939","395,948",7.35
2080,88,0.10678,"37,956","4,053","35,929","219,461",5.78,88,0.07993,"50,023","3,998","48,024","344,009",6.88
2080,89,0.11783,"33,902","3,995","31,905","183,532",5.41,89,0.08928,"46,025","4,109","43,970","295,985",6.43
2080,90,0.1294,"29,908","3,870","27,973","151,627",5.07,90,0.09933,"41,916","4,164","39,834","252,015",6.01
2080,91,0.1417,"26,038","3,690","24,193","123,654",4.75,91,0.11022,"37,752","4,161","35,672","212,181",5.62
2080,92,0.15489,"22,348","3,462","20,617","99,461",4.45,92,0.12206,"33,591","4,100","31,541","176,509",5.25
2080,93,0.16914,"18,887","3,194","17,289","78,844",4.17,93,0.13499,"29,491","3,981","27,501","144,968",4.92
2080,94,0.18458,"15,692","2,896","14,244","61,555",3.92,94,0.1491,"25,510","3,804","23,608","117,467",4.6
2080,95,0.1999,"12,796","2,558","11,517","47,311",3.7,95,0.16337,"21,706","3,546","19,933","93,859",4.32
2080,96,0.21484,"10,238","2,200","9,138","35,794",3.5,96,0.17753,"18,160","3,224","16,548","73,925",4.07
2080,97,0.22913,"8,038","1,842","7,117","26,656",3.32,97,0.19135,"14,936","2,858","13,507","57,377",3.84
2080,98,0.24248,"6,196","1,503","5,445","19,539",3.15,98,0.20454,"12,078","2,470","10,843","43,870",3.63
2080,99,0.2546,"4,694","1,195","4,096","14,093",3,99,0.21681,"9,608","2,083","8,566","33,027",3.44
2080,100,0.26733,"3,499",935,"3,031","9,997",2.86,100,0.22982,"7,525","1,729","6,660","24,461",3.25
2080,101,0.2807,"2,564",720,"2,204","6,966",2.72,101,0.24361,"5,795","1,412","5,090","17,801",3.07
2080,102,0.29473,"1,844",543,"1,572","4,762",2.58,102,0.25822,"4,384","1,132","3,818","12,711",2.9
2080,103,0.30947,"1,300",402,"1,099","3,190",2.45,103,0.27372,"3,252",890,"2,807","8,893",2.74
2080,104,0.32494,898,292,752,"2,091",2.33,104,0.29014,"2,362",685,"2,019","6,087",2.58
2080,105,0.34119,606,207,503,"1,338",2.21,105,0.30755,"1,676",516,"1,419","4,068",2.43
2080,106,0.35825,399,143,328,836,2.09,106,0.326,"1,161",378,972,"2,649",2.28
2080,107,0.37616,256,96,208,508,1.98,107,0.34556,782,270,647,"1,677",2.14
2080,108,0.39497,160,63,128,300,1.87,108,0.36629,512,188,418,"1,030",2.01
2080,109,0.41472,97,40,77,171,1.77,109,0.38827,324,126,261,612,1.89
2080,110,0.43546,57,25,44,95,1.67,110,0.41157,198,82,158,350,1.77
2080,111,0.45723,32,15,25,50,1.58,111,0.43626,117,51,91,193,1.65
2080,112,0.48009,17,8,13,26,1.49,112,0.46244,66,30,51,102,1.54
2080,113,0.50409,9,5,7,13,1.4,113,0.49018,35,17,27,51,1.44
2080,114,0.5293,4,2,3,6,1.32,114,0.51959,18,9,13,24,1.34
2080,115,0.55576,2,1,2,3,1.24,115,0.55077,9,5,6,11,1.25
2080,116,0.58355,1,1,1,1,1.16,116,0.58355,4,2,3,5,1.16
2080,117,0.61273,0,0,0,0,1.09,117,0.61273,2,1,1,2,1.09
2080,118,0.64337,0,0,0,0,1.02,118,0.64337,1,0,0,1,1.02
2080,119,0.67553,0,0,0,0,0.95,119,0.67553,0,0,0,0,0.95
2090,0,0.00147,"100,000",147,"99,871","8,241,071",82.41,0,0.00124,"100,000",124,"99,892","8,583,030",85.83
2090,1,0.00014,"99,853",14,"99,846","8,141,200",81.53,1,0.00012,"99,876",12,"99,870","8,483,138",84.94
2090,2,0.00009,"99,840",9,"99,835","8,041,354",80.54,2,0.00008,"99,865",8,"99,861","8,383,267",83.95
2090,3,0.00008,"99,830",8,"99,826","7,941,519",79.55,3,0.00006,"99,857",6,"99,854","8,283,407",82.95
2090,4,0.00006,"99,822",6,"99,819","7,841,693",78.56,4,0.00004,"99,851",4,"99,849","8,183,553",81.96
2090,5,0.00006,"99,816",6,"99,813","7,741,873",77.56,5,0.00004,"99,847",4,"99,845","8,083,704",80.96
2090,6,0.00005,"99,811",5,"99,808","7,642,060",76.57,6,0.00004,"99,843",4,"99,840","7,983,859",79.96
2090,7,0.00005,"99,805",5,"99,803","7,542,252",75.57,7,0.00004,"99,838",4,"99,836","7,884,019",78.97
2090,8,0.00004,"99,800",4,"99,798","7,442,449",74.57,8,0.00004,"99,834",4,"99,832","7,784,183",77.97
2090,9,0.00003,"99,796",3,"99,795","7,342,651",73.58,9,0.00003,"99,830",3,"99,829","7,684,351",76.97
2090,10,0.00002,"99,793",1,"99,792","7,242,857",72.58,10,0.00003,"99,827",2,"99,826","7,584,522",75.98
2090,11,0.00002,"99,792",2,"99,791","7,143,064",71.58,11,0.00002,"99,825",2,"99,823","7,484,696",74.98
2090,12,0.00004,"99,790",4,"99,788","7,043,273",70.58,12,0.00003,"99,822",3,"99,821","7,384,873",73.98
2090,13,0.0001,"99,786",10,"99,781","6,943,485",69.58,13,0.00006,"99,819",6,"99,816","7,285,052",72.98
2090,14,0.00019,"99,776",19,"99,766","6,843,704",68.59,14,0.0001,"99,813",10,"99,808","7,185,236",71.99
2090,15,0.00028,"99,757",28,"99,743","6,743,938",67.6,15,0.00014,"99,803",14,"99,796","7,085,428",70.99
2090,16,0.00037,"99,729",37,"99,711","6,644,195",66.62,16,0.00018,"99,789",18,"99,780","6,985,632",70
2090,17,0.00044,"99,692",44,"99,670","6,544,485",65.65,17,0.00021,"99,771",21,"99,761","6,885,852",69.02
2090,18,0.0005,"99,648",50,"99,623","6,444,815",64.68,18,0.00022,"99,751",22,"99,740","6,786,091",68.03
2090,19,0.00055,"99,598",54,"99,571","6,345,192",63.71,19,0.00022,"99,729",22,"99,718","6,686,352",67.05
2090,20,0.00059,"99,544",59,"99,514","6,245,621",62.74,20,0.00022,"99,707",22,"99,696","6,586,634",66.06
2090,21,0.00063,"99,485",63,"99,454","6,146,106",61.78,21,0.00022,"99,685",22,"99,673","6,486,939",65.07
